heart_rate_bpm,hrv_rmssd,body_temperature,stress_cortisol,body_posture,tail_position,ear_position,vocalization_type,time_of_day,human_proximity_meters,other_dogs_nearby,age_years,sex,sterilization_status,aggression_level,hr_stress_indicator,night_risk,close_human_stress,pack_isolation,young_male_risk,behavioral_composite,temp_deviation
104.37617503288136,16.765313480418165,38.41522970320393,13.763228114701198,4,0,2,4,2,47.998843087638754,3,6.467800138211282,0,0,1,0.22795500038683958,0,0,0,0,2.5,0.38477029679607
62.98654530409403,29.849778336317666,39.406031748582244,9.443560254976482,0,0,3,0,2,35.64645270992384,0,5.371328701264429,1,0,1,-0.25898181995183495,0,0,1,0,0.75,0.6060317485822466
127.30062471018681,19.714342774916986,39.36009597356784,6.548801147834835,3,0,1,0,3,11.631317044381946,1,3.075654620980054,0,0,1,0.49765440835513897,3,0,0,0,1.0,0.5600959735678401
93.69351090095083,26.829630446655287,38.81032313270938,7.561411693708717,4,1,1,0,1,28.37316675468839,3,2.1871253290777544,0,0,1,0.10227659883471561,0,0,0,0,1.5,0.0103231327093809
106.89226906908817,19.170865297355984,38.559637346696064,16.725886461059822,3,3,1,0,1,43.503482911561065,2,5.365602029274907,1,0,2,0.25755610669515494,0,0,0,0,1.75,0.24036265330393292
180.0,29.724428336639342,39.26632527344547,8.304350562663782,4,1,3,3,3,35.86023963240913,0,0.6783252672641467,0,0,3,1.1176470588235294,3,0,1,0,2.75,0.46632527344547015
80.2544906560187,15.946107708125894,38.47535609182421,13.95327458614094,2,1,0,3,3,13.186511533583078,2,1.7592739745156665,1,1,2,-0.05582952169389761,3,0,0,0,1.5,0.32464390817578703
120.11876460631119,27.676482193473692,39.47651491821203,13.061178228443005,4,0,3,2,1,2.874394149684056,3,3.845857303438908,1,1,2,0.4131619365448375,0,1,0,0,2.25,0.6765149182120354
131.01205541219872,20.68241950979038,38.880016989730606,15.424477069394525,3,3,1,1,2,17.967428849964534,1,7.630345624980218,1,0,2,0.5413182989670438,0,0,0,0,2.0,0.08001698973060911
148.90405611353447,25.88912475023921,39.38716171788982,18.41332541676702,1,2,0,1,3,22.432258680205717,2,5.955479703844636,0,0,1,0.7518124248651114,3,0,0,0,1.0,0.5871617178898205
67.28577800803616,40.762014128136656,39.28316152487316,7.766691019819311,2,1,0,0,0,18.937212476149362,1,7.15863586223749,0,1,0,-0.2084026116701628,0,0,0,0,0.75,0.4831615248731609
162.26962333762594,16.95009602688936,39.750123774582526,14.34451309900075,1,1,3,4,0,11.83486567236543,3,1.9638096128000466,1,0,3,0.9090543922073641,0,0,0,1,2.25,0.9501237745825293
142.90529270291756,20.478677391056653,39.443724585609225,14.59709976850462,4,4,3,2,3,37.11762239582904,1,1.89525546028459,0,0,3,0.6812387376813831,3,0,0,0,3.25,0.6437245856092275
116.69165436336439,33.014594871020236,39.610876292416165,10.745030340350331,4,2,0,4,0,35.48488145215074,1,7.692829976535558,1,0,2,0.37284299251016934,0,0,0,0,2.5,0.8108762924161681
96.18263582684533,30.034121476199292,38.56980530416954,16.43783446530975,2,1,0,2,1,29.962408954819164,1,3.581069467807561,1,0,1,0.13156042149229796,0,0,0,0,1.25,0.2301946958304555
121.439283708553,26.819574399491295,39.13900254307232,15.37942014773419,0,3,0,2,3,33.4902747046584,0,1.6692593265496012,0,0,2,0.42869745539474124,3,0,1,0,1.25,0.3390025430723256
154.2178342378672,32.573280236247214,38.923135272434294,12.766611448832375,4,2,4,4,1,20.38368314379991,3,3.4865747308849637,0,0,2,0.8143274616219671,0,0,0,0,3.5,0.1231352724342969
135.51797329880753,24.23610735158801,39.93664984040723,9.601413825384089,0,3,1,1,3,5.853224145691334,1,5.045821998897298,1,0,2,0.5943290976330298,3,0,0,0,1.25,1.1366498404072303
177.53397378343968,25.184589341489946,39.25508241075538,6.417465307669879,4,1,4,4,0,28.01410414033318,1,7.7149543240011695,0,0,2,1.0886349856875257,0,0,0,0,3.25,0.4550824107553808
180.0,23.63374356722139,39.18764462957839,7.2437071790450815,1,2,3,3,1,39.598471315297274,3,2.8430442325972383,1,0,3,1.1176470588235294,0,0,0,1,2.25,0.3876446295783893
180.0,15.54711387115994,38.721364448899486,8.044812605560407,2,4,1,4,2,1.7558886580946218,2,5.875982875245279,1,0,3,1.1176470588235294,0,1,0,0,2.75,0.07863555110051124
124.15034335013247,16.79529760348745,38.272126441256134,8.041928580266418,1,3,1,1,1,45.63277745101562,5,2.321011248697064,0,0,1,0.46059227470744085,0,0,0,0,1.5,0.5278735587438632
158.79105992894085,19.277357183976772,38.71766147557872,17.199542556483205,4,3,4,1,1,7.454617085609681,2,7.3462914364548135,1,0,2,0.8681301168110689,0,0,0,0,3.0,0.08233852442127443
134.3778300033041,21.723328675849437,39.958530936602465,11.164919503689767,2,1,2,2,2,24.27321282044856,4,5.453993115773645,0,0,1,0.5809156470976953,0,0,0,0,1.75,1.1585309366024674
127.20016108622832,31.19916521750182,39.34898715122111,12.359276340958743,0,2,3,0,3,10.077054546011222,1,3.9972724248642315,0,1,2,0.496472483367392,3,0,0,0,1.25,0.5489871512211124
152.51194272219453,15.23625626208662,39.437578191113765,6.9972235665432105,1,4,4,0,1,28.934209908655653,4,2.409701499896716,1,0,3,0.7942581496728769,0,0,0,1,2.25,0.6375781911137679
86.19448119059615,22.61514718247755,39.330354479912785,9.403747524100499,1,2,0,4,0,13.962272835015089,1,3.29209742607431,0,1,1,0.014052719889366471,0,0,0,0,1.75,0.5303544799127877
138.71011596025966,24.32642021873696,39.290952387888865,11.61218973939784,1,2,3,0,2,7.000500863333712,3,4.483320669081166,1,0,1,0.6318837171795254,0,0,0,0,1.5,0.49095238788886775
110.0897016925041,38.721573264289745,38.94026090305836,12.66563295252364,1,1,0,2,2,49.471997697999626,3,5.7514067062284235,1,0,1,0.29517296108828345,0,0,0,0,1.0,0.14026090305836192
149.8433367800876,10.0,39.19358282297071,8.244524112078105,0,1,2,2,3,18.867704372774806,1,3.794774542459977,1,1,2,0.7628627856480895,3,0,0,0,1.25,0.3935828229707141
93.61494785234053,29.136007231134595,39.00491778354025,13.35396467555573,3,2,3,1,2,6.261941132704422,1,3.234064775666649,0,1,1,0.10135232767459453,0,0,0,0,2.25,0.20491778354025314
100.76044560028697,24.115115687292455,39.40712968979397,9.159517583980003,2,1,0,3,3,29.18269675281014,1,0.8571142067791377,1,0,3,0.18541700706219966,3,0,0,1,1.5,0.6071296897939717
87.98645233520087,41.47941079408792,39.24863303713859,16.080771922509168,3,3,4,0,1,36.3282374432109,5,7.827282909696956,0,0,1,0.03513473335530431,0,0,0,0,2.5,0.4486330371385918
89.16739913803809,25.103422785221127,38.83537711417826,10.18297303515875,0,0,4,1,0,41.06429572418079,2,2.763793401856366,1,0,2,0.049028225153389324,0,0,0,1,1.25,0.03537711417826017
157.19902290896505,15.387419631943558,39.759412440003544,14.135977777310082,2,2,4,2,2,21.467498430514404,3,6.236359199149876,1,0,2,0.8494002695172359,0,0,0,0,2.5,0.9594124400035469
121.26101890982194,29.34859327184779,38.37232036120524,11.571426654988409,0,2,0,4,2,11.79479699789397,2,4.91230827035443,1,0,1,0.42660022246849344,0,0,0,0,1.5,0.427679638794757
103.18567617097787,25.58868698381679,39.23302350565597,12.848558556575808,4,1,1,3,1,44.13645029509363,4,2.060371611688251,0,0,1,0.21394913142326907,0,0,0,0,2.25,0.43302350565597436
123.80284607164938,21.443252457745295,39.43975671393894,9.08657810043439,3,3,1,1,1,2.5955798221733586,0,2.884544972801171,1,0,3,0.4565040714311692,0,1,1,1,2.0,0.6397567139389437
171.0289976111741,23.185281629105653,39.46720972380243,20.0,4,2,0,1,3,36.965950855533585,1,7.907533454251191,1,0,3,1.012105854249107,3,0,0,0,1.75,0.6672097238024364
118.64478665180641,27.69880160900259,38.5316718270823,11.92763956514705,1,3,3,2,1,34.598167183882914,3,1.0126071364226836,1,1,1,0.3958210194330166,0,0,0,0,2.25,0.2683281729176983
112.86902213593838,36.891614735067755,39.63500081979937,8.508530551304185,2,2,2,0,2,30.082635163180218,1,3.445706891935394,0,1,1,0.32787084865809857,0,0,0,0,1.5,0.8350008197993759
83.62552683901534,50.74176568874411,38.95302326562973,5.768791985968393,2,0,1,1,1,7.193778622280612,1,4.833223006232806,1,1,0,-0.016170272482172517,0,0,0,0,1.0,0.15302326562973434
115.9740018185922,20.945590102550643,39.671521110124736,18.622310618910625,1,0,2,3,3,15.92672948017776,3,7.856325261679239,1,0,2,0.36440002139520233,3,0,0,0,1.5,0.8715211101247391
180.0,25.462511160377463,40.0,5.597318791638168,2,4,1,0,3,5.4248012162874435,2,6.840029168798104,1,0,3,1.1176470588235294,3,0,0,0,1.75,1.2000000000000028
158.8927530532723,26.71436141418551,39.4905439021346,15.504401135885672,1,3,4,2,0,24.02700233999266,1,1.2515851178789341,1,0,3,0.8693265065090857,0,0,0,1,2.5,0.6905439021345998
108.41419484145804,21.80481972080119,38.30496010706187,15.990696780150158,3,3,3,1,0,38.02463832032956,2,4.6564527246154865,0,1,1,0.27546111578185933,0,0,0,0,2.5,0.49503989293812367
123.95798623516636,33.49742146099207,39.430929599653844,13.945471471288664,1,3,4,0,0,34.325145923370584,3,3.4433891365138094,1,0,2,0.45832924982548656,0,0,0,0,2.0,0.6309295996538467
159.82683225404173,19.932362934406314,40.0,13.388251320314893,1,4,2,1,3,8.693996988346369,2,3.4184225721127266,1,0,3,0.8803156735769616,3,0,0,0,2.0,1.2000000000000028
113.8369242998048,26.313999186357353,39.39989885456132,18.691554027018125,1,1,2,4,2,16.533313169878493,3,3.9395365975425642,0,0,1,0.33925793293888007,0,0,0,0,2.0,0.5998988545613244
171.3975781200928,25.773575859232842,39.27183862252407,20.0,3,1,3,4,2,1.3849849597234942,1,5.819928895819755,0,0,2,1.0164420955305034,0,1,0,0,2.75,0.47183862252407494
157.83981104508726,22.621460638857712,39.22532648239144,15.57184567062324,0,4,3,0,2,40.59843075734677,2,5.811105009489179,1,0,2,0.8569389534716149,0,0,0,0,1.75,0.42532648239144066
107.88847157246869,24.61076526582819,38.9708200602131,12.029318432410209,1,0,2,3,0,43.55354411668933,2,6.864407427731586,0,0,1,0.26927613614669044,0,0,0,0,1.5,0.17082006021310292
125.2546259312712,28.900486513005212,39.951265993208644,10.360168966892976,0,4,3,3,1,12.911225387101696,4,5.598775698182902,1,0,2,0.4735838344855436,0,0,0,0,2.5,1.1512659932086464
117.31003330489388,42.917239387839885,39.23066810204374,6.966357908980206,1,0,0,3,2,3.2119687227832316,4,7.4200687139318084,0,1,1,0.38011803888110446,0,1,0,0,1.0,0.4306681020437395
121.78551618669941,35.66095098794151,38.45045007622344,13.27825251136645,1,0,0,2,3,29.395832344761963,1,2.5778419721256682,0,0,1,0.4327707786670519,3,0,0,0,0.75,0.34954992377655714
110.35278355286614,30.341517671873834,38.562245520914345,9.618908490625145,4,3,2,1,2,47.58173845456796,2,2.3910669549848924,0,0,1,0.2982680417984252,0,0,0,0,2.5,0.23775447908565184
96.9001193825516,44.305279240088446,38.427000236230086,12.300915876138557,0,4,1,1,1,17.166930610427908,1,6.747927059481602,0,0,1,0.140001404500607,0,0,0,0,1.5,0.3729997637699114
130.71884904603735,19.668262670844396,38.41498947440984,8.452559551301905,1,4,3,3,1,14.339921340899984,3,5.969498043774751,0,0,2,0.5378688123063218,0,0,0,0,2.75,0.3850105255901539
180.0,30.931516440289524,39.060516323557415,2.0,4,2,2,1,0,4.260034204763384,2,3.5663274629380117,0,0,2,1.1176470588235294,0,1,0,0,2.25,0.26051632355741816
180.0,20.323542755716385,39.26260541984369,17.502684043851605,1,1,0,3,3,14.08537648513819,6,5.741645638378009,1,0,3,1.1176470588235294,3,0,0,0,1.25,0.4626054198436904
162.07156653015605,20.054329255035157,39.28040725535817,11.870862121872205,4,1,3,4,1,3.0831603609396736,0,3.7378766376995833,1,0,3,0.9067243121194829,0,1,1,0,3.0,0.4804072553581733
159.55573735154482,11.05335211404205,39.055694522419195,11.72866096294971,1,4,3,0,3,21.777890271005006,2,7.031078185817135,0,1,2,0.8771263217828802,3,0,0,0,2.0,0.25569452241919777
150.07450903362775,11.321123382125156,39.49170676954714,8.328983018401726,1,1,1,1,0,11.468874806752643,4,2.3040131488696027,1,0,2,0.76558245921915,0,0,0,1,1.0,0.6917067695471459
180.0,19.01777569210973,39.54200866784985,19.34851166895719,1,4,3,2,3,1.1083877272057097,4,6.337967107649087,1,0,4,1.1176470588235294,3,1,0,0,2.5,0.7420086678498521
99.00286728168875,23.286908394665595,38.922983582698606,13.434551287240653,0,3,1,0,0,31.668796267064423,2,1.109593286306658,0,1,0,0.1647396150786912,0,0,0,0,1.0,0.12298358269860898
157.82037148633884,18.369392284272102,39.00968705151718,7.227612341224687,2,3,3,2,2,33.89636260514651,0,2.73407248642095,1,0,3,0.856710252780457,0,0,1,1,2.5,0.2096870515171858
167.76460041817677,14.295303850074857,39.63313673506379,16.90149906752101,4,4,0,3,3,24.154926629826353,1,5.762982805668386,0,1,3,0.9737011813903149,3,0,0,0,2.75,0.8331367350637962
116.88846980503799,28.142604280352383,39.53902793160237,11.752950463254326,1,3,2,0,2,37.29726866629298,3,6.924897618547341,0,0,1,0.3751584682945645,0,0,0,0,1.5,0.7390279316023722
146.2402108234844,11.576268967489664,39.851530525445476,16.880177442973412,1,3,2,4,0,8.240493820398694,1,1.2378911938022694,1,0,3,0.7204730685115812,0,0,0,1,2.5,1.0515305254454788
117.04883026708693,25.56289147698351,38.63289402952502,6.765337974842764,3,1,0,4,3,13.25813303492017,1,3.8976106278514133,0,0,2,0.37704506196572857,3,0,0,0,2.0,0.167105970474978
119.70564038784553,30.8954799938695,39.307536774388346,8.947066470729695,1,0,3,3,0,21.740340282536685,3,1.2747010066448234,0,0,1,0.40830165162171217,0,0,0,0,1.75,0.507536774388349
139.3968673225742,25.08695257352315,39.46682613117599,13.584315474885646,1,4,4,3,3,22.723294155172756,5,7.459767963402836,0,1,3,0.6399631449714611,3,0,0,0,3.0,0.6668261311759949
121.54606417181202,16.618354079544947,39.53141263000888,12.061027856354185,4,2,2,2,0,17.26464042062303,4,3.8591850863334733,0,0,1,0.42995369613896495,0,0,0,0,2.5,0.731412630008883
78.56581915802816,27.469433285314466,39.31197842064679,11.000747996371803,2,2,0,1,1,36.467097048473114,2,5.306875809830565,0,0,1,-0.07569624519966868,0,0,0,0,1.25,0.5119784206467912
100.16105729125994,47.41294840856037,38.979216803416406,16.34067514675672,1,1,2,4,2,12.671947709560811,4,7.793634217071194,0,0,1,0.1783653798971757,0,0,0,0,2.0,0.17921680341640922
87.85217337092207,20.107501024419363,38.839287012036905,17.751553695825674,1,3,0,2,1,43.18401018330675,1,6.294010970949736,1,1,1,0.03355498083437734,0,0,0,0,1.5,0.03928701203690821
180.0,23.03262673568712,38.86869402037481,12.365485762949458,4,2,4,1,1,4.292680789517609,4,2.5063389301539996,0,1,2,1.1176470588235294,0,1,0,0,2.75,0.06869402037481365
91.13656872198064,31.496028214142097,40.0,8.483803459230568,2,4,0,1,1,40.32436348928463,1,6.768066839184895,0,1,1,0.07219492614094868,0,0,0,0,1.75,1.2000000000000028
146.18795073577166,26.69205693436056,39.70210080445457,4.20773711195794,1,0,1,2,0,16.539383803875477,4,1.0468775894525404,1,0,2,0.7198582439502549,0,0,0,1,1.0,0.9021008044545695
129.63151334259604,45.55731783947509,39.54220039617041,9.933228759607442,4,0,1,0,1,27.72442658536467,1,1.2933418017055025,1,1,1,0.5250766275599533,0,0,0,0,1.25,0.7422003961704107
81.3978436317679,42.55076387158966,39.790089527688686,7.794249996248797,1,1,1,0,2,43.159851219222425,4,5.4396688172232075,0,0,0,-0.04237831021449531,0,0,0,0,0.75,0.9900895276886885
101.18742480999079,22.20921394210592,39.460404250775014,7.774366455970638,4,0,4,2,2,23.548125394479126,1,1.2521485435917925,1,1,1,0.19044029188224457,0,0,0,0,2.5,0.6604042507750165
171.35439502774227,19.57775873270332,40.0,18.5509864005465,3,3,4,3,0,38.91890048273034,3,7.775574641825007,0,0,2,1.015934059149909,0,0,0,0,3.25,1.2000000000000028
127.71541227308902,29.965261969475964,39.52478747257575,14.044018942186666,2,0,2,1,2,4.362577597365838,5,6.783180840127545,0,1,1,0.5025342620363413,0,1,0,0,1.25,0.7247874725757555
150.55995935254555,10.358232672522043,39.06980411283852,12.967255088798188,0,3,4,4,2,5.235601166196528,3,7.184220807736006,0,0,2,0.7712936394417124,0,0,0,0,2.75,0.26980411283852135
98.4244986002375,14.486404725963824,39.11230950795344,14.033592222991544,1,4,4,0,0,48.32180467235152,1,3.953201167749511,0,1,1,0.15793527764985293,0,0,0,0,2.25,0.3123095079534437
124.22576725103309,28.25528093248786,38.62848492426348,8.58510218800528,1,1,3,1,2,17.3895025834116,3,1.6261523313790642,0,0,1,0.46147961471803634,0,0,0,0,1.5,0.17151507573651514
164.79924348186537,14.631660555711926,39.932940842555574,20.0,4,4,4,2,3,2.9855495121498503,1,6.311208249909661,0,0,4,0.9388146291984162,3,1,0,0,3.5,1.132940842555577
60.0,22.23698971876373,38.729520992291015,13.78768465413645,3,3,3,0,0,45.09296077287817,2,0.9794237314395409,0,0,1,-0.29411764705882354,0,0,0,0,2.25,0.07047900770898252
149.46402917214425,19.52796190796957,39.94350210845144,3.635198614063236,3,3,2,2,3,8.2349363206621,1,6.706107198177546,0,0,2,0.758400343201697,3,0,0,0,2.5,1.1435021084514432
176.12507932941799,10.0,38.851045218694836,20.0,1,2,1,4,2,0.5650743548160084,6,3.442993266808358,1,0,3,1.072059756816682,0,1,0,0,2.0,0.05104521869483847
180.0,11.102947487260554,39.45788999235693,19.9339845730664,3,4,1,2,3,30.91329546119971,2,1.8612322120313087,1,0,4,1.1176470588235294,3,0,0,1,2.5,0.6578899923569352
103.70728241623952,38.15468792462204,38.94277195965141,16.608742069290912,0,2,4,4,2,49.510434294878394,2,2.6666547453067007,0,1,1,0.22008567548517086,0,0,0,0,2.5,0.14277195965141232
126.44885686389671,40.1154083989115,38.98170059951835,13.521735186166508,1,0,4,4,2,39.87501807579305,2,3.7311304309034434,1,0,2,0.48763361016349066,0,0,0,0,2.25,0.18170059951835071
180.0,16.11207104987787,38.774674975287724,16.198912404875777,2,4,4,2,3,31.517942196382407,3,5.158055663528254,1,1,3,1.1176470588235294,3,0,0,0,3.0,0.025325024712273603
118.82251904710422,13.419365709226696,39.54382316362088,8.017861844672133,4,0,4,1,0,4.034359453801894,4,3.203088547634586,0,0,2,0.39791198878946143,0,1,0,0,2.25,0.7438231636208812
172.66412679850242,16.88630382919634,38.92385131793255,12.014725879432186,3,3,0,4,3,44.51671638633937,3,4.528096555981925,0,0,2,1.0313426682176756,3,0,0,0,2.5,0.1238513179325551
105.69759321273563,30.93412071833789,39.330157895857745,13.46523451040311,4,0,0,2,2,29.50781068517568,2,5.622233140165154,0,1,1,0.24350109662041913,0,0,0,0,1.5,0.530157895857748
180.0,10.0,39.70492263451321,9.915470763645448,2,4,2,4,3,19.698332434449423,0,3.0866688062988747,0,0,3,1.1176470588235294,3,0,1,0,3.0,0.9049226345132126
60.0,29.525375768204007,38.0,11.80089231425264,2,0,0,0,1,22.20223015455344,2,1.0649107412555363,0,0,0,-0.29411764705882354,0,0,0,0,0.5,0.7999999999999972
90.60443107915657,21.93333683073439,39.698317147022436,20.0,4,2,1,2,1,41.40753897801965,4,5.7959170886889275,0,0,1,0.06593448328419493,0,0,0,0,2.25,0.8983171470224391
90.39095609499746,21.024413346985167,39.062438167853145,13.487554120066795,1,3,0,4,1,48.86341830401388,1,2.632397652337186,0,1,1,0.0634230128823231,0,0,0,0,2.0,0.2624381678531478
159.29312494816216,31.925254158815175,38.97633749062614,8.254374247174777,0,4,1,0,1,13.678300172714676,3,0.5588369093046739,1,0,2,0.8740367640960254,0,0,0,1,1.25,0.17633749062614612
155.916298531387,25.81213970999456,39.243400353481874,6.948863989939896,3,3,2,3,1,36.5766979145909,2,6.224810578850974,0,0,2,0.834309394486906,0,0,0,0,2.75,0.4434003534818771
117.78076659702515,37.83711736350574,38.74334545741133,9.797427020968637,2,2,3,1,1,14.564725278167225,1,2.3799198503117713,0,1,1,0.38565607761206055,0,0,0,0,2.0,0.05665454258866731
133.64006019547043,25.892033084463026,38.863425762839455,11.883241136937155,0,3,1,1,0,9.03623211186689,0,1.1253317217397123,1,0,2,0.5722360022996521,0,0,1,1,1.25,0.06342576283945789
145.16887199786254,10.0,39.19290628378232,14.149875349676948,3,0,0,0,1,36.84042779458956,1,7.728313866554213,1,0,1,0.7078690823277946,0,0,0,0,0.75,0.39290628378232384
176.01988462662817,10.0,39.574517981017294,9.134356312014443,0,2,2,4,3,31.21768017324043,3,2.1000993092009486,1,0,3,1.0708221720779785,3,0,0,1,2.0,0.7745179810172971
111.70559649105255,31.895380193032658,38.917533231132886,15.066543380789511,2,2,1,3,0,7.680737034700966,0,5.994648660966945,1,1,1,0.31418348813002994,0,0,1,0,2.0,0.11753323113288872
83.22198418687628,35.13367678128121,38.04103021892585,12.04470396141157,2,4,2,2,0,14.137646986633765,2,4.184290819632527,0,1,1,-0.020917833095573126,0,0,0,0,2.5,0.7589697810741498
84.00228203578742,26.772980219888662,39.03809514936182,11.868929996570378,3,1,1,3,2,39.7164096581189,3,0.9161804080329551,0,1,1,-0.01173785840250098,0,0,0,0,2.0,0.23809514936182552
152.2440422940115,45.37970806094787,38.89987198551298,5.321584772570695,2,0,4,0,3,33.00278649891989,2,3.2997874259216555,0,0,2,0.7911063799295471,3,0,0,0,1.5,0.09987198551298349
115.39372254776224,18.66027718476528,38.76219324065696,18.341802905355443,4,2,2,2,2,17.64933971348149,2,6.518137153840274,0,1,1,0.3575732064442616,0,0,0,0,2.5,0.03780675934303446
99.3879328729865,26.758572835122767,38.7541884516964,11.288937848303485,2,0,2,0,3,37.879580980749004,3,5.497289923462192,0,0,1,0.1692697985057235,3,0,0,0,1.0,0.045811548303596794
106.42087761990568,38.439410482764735,39.23177022454183,11.462211679573123,1,0,1,3,2,44.42090458797781,0,1.301942018354336,1,1,1,0.25201032494006687,0,0,1,0,1.25,0.431770224541836
114.94998841939152,12.803858255216095,39.24905416007617,5.058350880630419,3,2,3,0,1,25.569825378970453,2,3.406747537248741,0,0,1,0.3523528049340178,0,0,0,0,2.0,0.44905416007617305
180.0,15.130225022003,38.902499399869406,8.599498545120642,4,1,3,4,0,3.302441170168809,1,5.434631210895606,1,0,3,1.1176470588235294,0,1,0,0,3.0,0.10249939986940859
99.49924195739409,35.505063810815,38.50041828863514,13.904683115333548,0,0,0,4,0,44.71036655978196,2,3.6557015583234556,1,0,1,0.17057931714581284,0,0,0,0,1.0,0.29958171136485845
126.34039514485849,30.26302057797602,39.223247339944635,12.655069734728375,2,0,3,0,2,46.083864812594655,3,1.8780419438182092,1,0,2,0.48635758993951167,0,0,0,1,1.25,0.4232473399446377
147.34453948277547,29.946530344895706,38.72650874094282,16.88176403505865,4,3,4,0,2,47.408756827513905,1,0.8241027466249874,0,0,2,0.7334651703855938,0,0,0,0,2.75,0.07349125905717813
64.42106371793513,22.417446685680623,38.65699174792668,6.090768963443063,0,0,0,2,1,47.68797362013135,2,7.82887179946247,1,1,0,-0.24210513273017498,0,0,0,0,0.5,0.14300825207331513
109.2656915810018,25.212750982067693,39.07862025579299,14.34037491749056,2,2,1,2,1,42.061412545147256,2,3.7076968183715344,1,1,1,0.28547872448237416,0,0,0,0,1.75,0.278620255792994
135.6647964358949,17.036406606696424,38.93454162985902,11.072993209579126,3,4,1,1,0,18.40144372387347,4,2.661631872169002,1,1,1,0.5960564286575872,0,0,0,0,2.25,0.1345416298590223
140.0244643749771,31.46546606103439,39.132572607473264,7.4275676064858205,3,3,4,2,1,11.745967032519697,0,1.7724581094253915,1,1,2,0.6473466397056129,0,0,1,0,3.0,0.3325726074732671
116.06483207943339,20.8879351673016,38.27968239609881,10.333361213135184,1,4,3,0,0,35.772608190739405,4,2.7606868384891885,1,1,1,0.3654686126992163,0,0,0,0,2.0,0.5203176039011836
100.90445083818074,12.322665294789582,39.25203928324193,14.961063381212611,1,1,4,0,0,25.327425589371394,1,1.6009767303278677,0,0,1,0.18711118633153806,0,0,0,0,1.5,0.45203928324193043
132.72112393302976,33.90315267948866,39.28022574113003,20.0,2,1,0,4,3,13.509306590370615,0,5.080613712157321,0,0,2,0.5614249874474089,3,0,1,0,1.75,0.4802257411300346
180.0,10.0,40.0,19.838306304278696,1,4,4,4,3,39.61899540095567,1,5.452649964070135,0,0,3,1.1176470588235294,3,0,0,0,3.25,1.2000000000000028
161.66920657917663,21.086041122130002,39.32080621309423,20.0,1,2,3,2,3,49.80155702183221,2,4.766140488248712,1,0,3,0.9019906656373722,3,0,0,0,2.0,0.5208062130942324
135.7719980475385,21.633666053606447,39.224863788462415,14.846983726850109,3,2,0,3,1,23.395479693137453,3,1.9232266860950815,1,0,2,0.597317624088688,0,0,0,1,2.0,0.42486378846241735
148.6283653872824,30.65676430343705,38.618320938687226,10.22582908909771,0,1,4,2,0,10.76923047325398,2,5.02391617553389,1,1,1,0.7485690045562635,0,0,0,0,1.75,0.18167906131277078
160.01282740809754,16.584815258691517,39.081923804598645,12.21465236490057,3,2,2,2,3,21.855857618355667,3,4.307360645132184,1,0,3,0.882503851859971,3,0,0,0,2.25,0.2819238045986481
126.51066932556431,14.070443855663738,38.64674971643753,20.0,4,4,2,0,3,21.221046960005946,3,5.314048315965773,1,0,3,0.4883608155948742,3,0,0,0,2.5,0.15325028356246406
138.02914520989597,10.877398528855615,39.71126197405123,20.0,3,3,1,4,3,48.57533010305871,2,0.5100022961809401,1,0,4,0.6238722965870115,3,0,0,1,2.75,0.9112619740512358
137.91549538677793,29.641612618396817,39.6010175640271,5.491926890238573,0,1,4,1,1,5.613373651757355,1,1.8991843414671177,1,0,2,0.6225352398444463,0,0,0,1,1.5,0.8010175640271058
115.59427671143543,17.18244159074556,38.69328741816984,16.87199963813466,0,0,3,1,0,15.906640002640547,4,2.946387959584319,1,0,2,0.359932667193358,0,0,0,1,1.0,0.10671258183015908
110.40237447254665,18.78359604707829,38.54908815184073,11.683694465405537,2,1,2,1,0,46.73596109418206,1,3.2304715384749496,1,1,1,0.29885146438290183,0,0,0,0,1.5,0.25091184815926937
110.22197895016059,13.656224083369752,38.9520148918973,19.869259245723047,0,1,4,2,1,40.71392295955011,2,5.1585005513624855,0,1,1,0.29672916411953637,0,0,0,0,1.75,0.1520148918973021
85.86836813668566,13.209002947361865,38.4909595877825,10.31501670310062,1,0,1,3,0,30.564140982148317,1,3.7352409229100147,1,0,1,0.010216095725713652,0,0,0,0,1.25,0.3090404122174988
91.85347518018372,25.89736685223187,39.0817523269795,11.848696283670689,3,2,2,1,2,42.09789451657328,0,5.367833504511605,0,1,1,0.08062911976686732,0,0,1,0,2.0,0.28175232697950037
144.11195133934885,17.90086281922042,39.43128745520249,2.9082427400279687,1,4,2,0,2,14.904666488313936,3,2.9644412227104113,1,0,2,0.6954347216393982,0,0,0,1,1.75,0.6312874552024894
162.45537482934603,16.820487180334005,39.14544058436546,17.858027004364057,0,1,1,3,3,39.33325171603888,2,4.821720588334507,1,1,2,0.9112397038746591,3,0,0,0,1.25,0.34544058436546266
142.64464501702471,22.86290318477837,38.98434061825679,16.835909345095864,2,1,2,0,1,23.826910472864643,0,4.969561967980283,1,0,2,0.6781722943179378,0,0,1,0,1.25,0.18434061825679038
141.10702212333425,21.365198695520895,38.665854630563224,11.902640586087376,2,3,1,4,1,13.644012477881224,2,3.7819830781534516,0,0,1,0.6600826132156971,0,0,0,0,2.5,0.1341453694367729
126.36530283743556,23.031598427878656,39.328849584340716,8.10854976989768,4,0,3,0,0,8.499674239470513,1,1.9905249790261756,1,1,1,0.486650621616889,0,0,0,0,1.75,0.528849584340719
